Project Name	Sample Number	Station ID	Sample Date	Sample Time	Sample Type	Cost Code	Agency Bill Code	Trip ID	Sample Description	Collector	Sample Received Date	Chain of Custody	Replicate Number	Test Number	Method Agency	Method ID	Method Description	Param Description	CAS Number	Matrix Description	Problem Identifier	Result Code	Result Value	Lower Report Limit	Method Detect Limit	Sample Detect Limit	Sample Report Limit	Units	Dilution Factor	Batch Number	Analysis Date	Project Comment	Sample Comment	Test Comment	Result Comment
C2020-01119	2249886		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JW	04/23/2020 12:00:00 AM	F	1	10548435	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2249886		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JW	04/23/2020 12:00:00 AM	F	1	10548435	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			97.5	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2249886		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JW	04/23/2020 12:00:00 AM	F	1	10548435	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2249886		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JW	04/23/2020 12:00:00 AM	F	1	10548435	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.416	0.001	0.001			NONE	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2249891		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JW	04/23/2020 12:00:00 AM	F	1	10548472	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water			0.364	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200429-1	04/29/2020 12:00:00 AM				
C2020-01119	2250088		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548747	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			52.1	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2250088		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548747	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			1.48	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2250088		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548747	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			14.7	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2250088		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548747	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			19.4	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01119	2250088		04/17/2020 12:00:00 AM	12:00		350	27		02W CASTLE VALLEY BAILEY LANE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548748	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			191	6.62	3.33			MG-L							
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548446	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			943	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548444	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			618	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548445	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water			33.2	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548440	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	10.6	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200424-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548442	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			70.6	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200424-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548441	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			239	20.00	11.1	11.1	20.0	MG-L	1	EPA375.2-20200428-1	04/28/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548443	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			150	4	3.92	3.92	4	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548443	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			90.1	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548443	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			183	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548443	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548443	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			71.3	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548443	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249887		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548443	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.624	0.001	0.001			NONE	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2249892		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JW	04/23/2020 12:00:00 AM	F	1	10548473	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water	<	U	0.1	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200429-1	04/29/2020 12:00:00 AM				
C2020-01120	2250089		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548749	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			101	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2250089		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548749	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			2.82	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2250089		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548749	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			20.8	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2250089		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548749	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			69.9	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01120	2250089		04/20/2020 12:00:00 AM	13:45		350	27		06W CASTLE VALLEY LOOP RD	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548750	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			338	6.62	3.33			MG-L							
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548454	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			359	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548452	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			204	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200429-1	04/28/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548453	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water	<	U	4.0	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548448	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	0.476	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200424-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548450	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			14.6	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200424-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548449	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			44.3	20.00	11.1	11.1	20.0	MG-L	1	EPA375.2-20200428-1	04/28/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548451	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			116	4	3.92	3.92	4	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548451	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			69.5	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548451	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			141	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548451	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548451	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			68.7	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548451	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249888		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548451	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.528	0.001	0.001			NONE	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01121	2249893		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JW	04/23/2020 12:00:00 AM	F	1	10548474	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water			0.211	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200429-1	04/29/2020 12:00:00 AM				
C2020-01121	2250090		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548751	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			9.95	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01121	2250090		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548751	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered	<	U	1.0	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01121	2250090		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548751	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			3.16	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01121	2250090		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548751	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			3.4	1	.5	0.5	1.0	MG-L	1.00	EPA200.7-20200506-1	05/06/2020 12:00:00 AM				
C2020-01121	2250090		04/21/2020 12:00:00 AM	14:00		350	27		04W CASTLE VALLEY PORCUPINE	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548752	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			37.9	6.62	3.33			MG-L							
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548462	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			797	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548460	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			500	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548461	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water	<	U	4.0	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548456	EPA 	 180.1	EPA Method 180.1 Turbidity	Turbidity		Water		W	3.19	0.1	0.096	0.096	0.1	NTU	1	EPA180.1-20200424-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548458	EPA 	 325.2	EPA Method 325.2 Chloride	Chloride	16887-00-6	Water			43.7	3.5	0.35	0.35	3.5	MG-L	1	EPA325.2-20200424-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548457	EPA 	 375.2	EPA Method 375.2 Sulfate	Sulfate	14808-79-8	Water			208	20.00	11.1	11.1	20.0	MG-L	1	EPA375.2-20200428-1	04/28/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548459	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Calcium Carbonate		Water			144	4	3.92	3.92	4	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548459	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Alkalinity as Carbonate		Water			86.1	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548459	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Bicarbonate	71-52-3	Water			175	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548459	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Carbonate	3812-32-6	Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548459	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Free Carbon Dioxide	124-38-9	Water			62.9	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548459	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	Hydroxide		Water		U	0	0.001	0.001	0.001	0.001	MG-L	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249889		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548459	SM 	 2320B	SM 2320 B - Alkalinity, bicarbonate, carbonate, pH	pH		Water			6.659	0.001	0.001			NONE	1	SM2320B-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2249894		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10548676	EPA 	 353.2	EPA Method 353.2 Nitrate + Nitrite	Nitrate + Nitrite as Nitrogen		Water, Non-filtered			0.384	0.100	0.023	0.023	0.1	MG-L	1	EPA353.2-NO32-20200429-1	04/29/2020 12:00:00 AM				
C2020-01122	2249894		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JW	04/23/2020 12:00:00 AM	F	1	10563169	EPA 	 365.1	EPA Method 365.1 Low Concentration Phosphorus, Total	Low Concentration Phosphate		Water, Non-filtered			0.0057	0.003	0.00280	0.0028	0.003	MG-L	1	EPA365.1-LC-20200511-1	05/11/2020 12:00:00 AM				
C2020-01122	2250091		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548753	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Ca	7440-70-2	Water, Filtered			89.5	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2250091		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548753	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	K	7440-09-7	Water, Filtered			2.37	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2250091		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548753	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Mg	7439-95-4	Water, Filtered			24.4	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2250091		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548753	EPA 	 200.7	EPA Method 200.7 ICP/OES Metals - 20191016 Moved from EXCLUDE Group to MTL	Na	7440-23-5	Water, Filtered			42.2	1	.5	0.5	1	MG-L	1.00	EPA200.7-20200427-1	04/24/2020 12:00:00 AM				
C2020-01122	2250091		04/17/2020 12:00:00 AM	15:00		350	27		03W CASTLE VALLEY CASTLE CREEK STUCKI	JANAE WALLACE	04/23/2020 12:00:00 AM	F	1	10548754	SM 	 2340B	SM2340B Hardness Calculation. Entries are computed on save	Hardness		Water, Filtered			324	6.62	3.33			MG-L							
C2020-01123	2249890		04/20/2020 12:00:00 AM	10:00		350	27		05W CASTLE VALLEY CREEKSIDE	JW	04/23/2020 12:00:00 AM	F	1	10548470	EPA 	 120.1	EPA 120.1 Specific Conductivity	Conductivity		Water			1730	2	0.083	0.083	2	UMHOS-CM	1	EPA120.1-20200430-1	04/30/2020 12:00:00 AM				
C2020-01123	2249890		04/20/2020 12:00:00 AM	10:00		350	27		05W CASTLE VALLEY CREEKSIDE	JW	04/23/2020 12:00:00 AM	F	1	10548468	EPA 	 160.1	EPA 160.1 Total Dissolved Solids (TDS)	Total Dissolved Solids		Water			1240	20.00	15.0	15.0	20.0	MG-L	1	EPA160.1-20200427-1	04/24/2020 12:00:00 AM				
C2020-01123	2249890		04/20/2020 12:00:00 AM	10:00		350	27		05W CASTLE VALLEY CREEKSIDE	JW	04/23/2020 12:00:00 AM	F	1	10548469	EPA 	 160.2	EPA 160.2 Total Suspended Solids (TSS)	Total Suspended Solids		Water			187	4.000	1.83	1.83	4.00	MG-L	1	EPA160.2-20200427-1	04/24/2020 12:00:00 AM				
